0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.37,0.12,0.63,0.88,0.63,0.88,1.37,0.88,-0.25,-2.25,-1.63,-0.5,1.63,-1.88,-0.5,0.25,-2.75,-0.63,-2.63,-2.75,-0.5,-0.75,-0.25,1,0.75,1.12,0.37,0.5,1.88,0.37,1.37,4.5,-10,-15.25,-16.12,-3.5,0.528700292
0.25,-0.37,0.63,0.88,0.37,0.75,1.25,1,-0.25,-2.38,-2,0.12,-0.5,-1.75,-0.88,-5.88,-2.75,-1,-2.63,-2.5,-0.5,-0.5,0,0.25,1.25,1.25,0.5,1,1.37,0.12,1.63,-9.88,3.75,-15.13,27.12,2.75,0.54717465
0.37,-0.12,0.75,0.88,0.37,0.88,1.37,0.88,-0.12,-2.25,-1.12,-0.37,1,-1.75,-0.63,11.13,-3,-0.75,-2.75,-2.13,-0.12,-1,-0.25,0.75,1.12,1.75,0.37,0.12,1.63,0.25,1.5,-5,-3.25,6.38,-10.38,-10,0.582920898
0.37,-0.5,0.5,0.75,0.5,0.75,1.37,1,-0.25,-2.13,-1.63,-0.25,1.12,-1.75,-0.75,-0.12,-3,-0.88,-2.38,-2.5,-0.75,-0.75,-0.25,0.5,1.5,0.88,0.25,0.63,1.5,0.63,1.63,9.13,4.63,-16.12,1.12,-16.25,0.633524439
0.25,0.12,0.75,0.88,0.37,0.88,1.25,0.88,-0.12,-2.38,-1.88,-0.37,1.25,-1.63,-0.75,-0.12,-2.38,-0.63,-3,-2.5,-0.25,-0.88,0.25,0.5,1.12,1.25,0.37,1,1.75,0.12,1.5,-9.75,-5.38,-21.87,-15,31.25,0.693863141
0.37,-0.12,0.63,0.88,0.5,0.63,1.37,1,-0.25,-2.13,-1.63,0.37,0.88,-1.75,-0.37,-5.13,-2.88,-0.75,-2.63,-2.5,0.12,-0.63,-0.5,0.5,1.25,1.12,1,0.63,1.12,0.25,1.5,-5.5,-19.75,12.25,7.13,-0.63,0.758146579
0.37,-0.63,0.75,0.63,0.5,0.75,1.25,1,0,-2.25,-1.88,-0.25,-0.12,-1.5,-0.63,0.75,-2.75,-0.88,-2.63,-2.25,-0.5,-1,0,0.63,1.88,1.37,0,0.75,1.5,0.25,1.63,-9.75,11.5,-9.88,-10,0,0.821572355
0.37,0.12,0.63,0.75,0.5,0.88,1.37,0.75,-0.25,-2.13,-1.63,-0.37,1.25,-2,-0.63,-0.12,-2.88,-0.5,-2.63,-2.75,-0.37,-0.75,-0.12,1.12,1,0.88,0.5,0.5,1.75,0.37,1.5,4.5,0,-10.63,-36.75,-9.75,0.880835634
0.25,-0.37,0.63,0.75,0.5,0.88,1.12,1,-0.12,-2.25,-1.63,0,0.12,-1.75,-0.63,-5.88,-2.5,-1,-2.5,-2.38,-0.37,0,0.12,0.25,1.25,1.25,0.25,1.12,1.37,0,1.5,-9.5,-0.5,-9,9.25,6.13,0.933895417
0.37,-0.25,0.75,1.12,0.25,0.75,1.37,0.88,0.12,-2.13,-1.37,-0.12,1.25,-1.88,-0.37,6.63,-2.88,-0.75,-2.75,-2.25,-0.12,-0.75,-0.37,0.5,1.12,1.63,0.63,0.25,1.5,0.25,1.63,-25,-5,21.87,-4.63,-10,0.979574536
0.37,-0.5,0.5,0.75,0.37,0.75,1.37,1,-0.25,-2.13,-1.63,-0.25,0.88,-1.75,-0.75,-0.88,-2.63,-1,-2.25,-2.38,-0.63,-0.75,-0.12,0.37,1.63,0.88,0.37,0.63,1.5,0.75,1.75,26.5,3.75,-15.25,0.37,-26.5,1.017271458
0.25,0.25,0.75,0.88,0.37,0.88,1.37,0.88,-0.12,-2.25,-1.75,-0.37,2.25,-1.88,-0.75,0.12,-2.5,-0.63,-2.75,-2.38,-0.37,-0.75,0.37,0.75,0.75,1.12,0.37,0.63,1.63,0.12,1.37,-10.88,-9.5,-8.13,-4.88,12,1.046814726
0.37,-0.37,0.63,0.88,0.63,0.75,1.37,1,-0.25,-2.25,-1.5,0.12,0.75,-1.88,-0.5,-3.75,-2.88,-1,-2.63,-2.5,-0.37,-0.37,-0.37,0.37,1.37,1.25,0.75,0.75,1.12,0.25,1.5,-4.38,-5.38,0.63,13.13,-6.13,1.068396886
0.37,-0.75,0.75,0.88,0.37,0.75,1.37,1.12,0,-2.25,-1.63,-0.25,1.12,-1.63,-0.5,4.13,-2.75,-0.75,-2.88,-2.13,-0.25,-1.12,0,0.5,1.5,1.5,0,0.75,1.63,0.25,1.75,-8.63,31.37,-0.25,-10.25,-5.13,1.08253516
0.37,0,0.63,1,0.37,0.75,1.5,1,-0.37,-2.25,-1.63,-0.37,1.88,-1.75,-0.88,-0.12,-2.75,-0.63,-2.5,-2.75,-0.37,-1,-0.25,1,1.25,0.75,0.37,0.5,1.75,0.5,1.37,4.5,-5.5,-14.5,-19.37,-10.38,1.09005225
0.37,-0.37,0.63,0.88,0.63,0.63,1.25,0.88,-0.37,-2.25,-1.75,0,1.75,-1.88,-0.75,-7.13,-2.25,-1,-2.88,-2.38,-0.37,-0.25,0.12,0.25,1.25,1.25,0.12,1.37,1.63,-0.12,1.63,1.63,-0.5,-19.87,-2.25,7.5,1.092099649
0.37,-0.25,0.75,1,0.25,0.88,1.37,0.88,-0.12,-2.13,-1.5,-0.37,0.88,-2,-0.37,2.5,-2.88,-0.88,-2.63,-2.5,-0.12,-0.88,-0.75,0.63,1.25,1.75,0.63,0.25,1.5,0.25,1.37,-35.88,-9.75,27,0,-9.88,1.090236277
0.25,-0.5,0.63,0.75,0.5,0.75,1.37,1,-0.12,-2.13,-1.75,-0.25,-0.75,-1.5,-0.63,-0.63,-2.63,-0.88,-2.25,-2.38,-0.75,-0.75,-0.12,0.63,1.63,0.88,0,0.75,1.37,0.63,1.63,26,4.88,-15,-5.25,-8.75,1.08652979
0.37,0.12,0.75,0.88,0.37,0.75,1.37,0.88,-0.25,-2.13,-1.88,-0.37,2.25,-2,-0.75,0.25,-2.63,-0.37,-2.75,-2.5,-0.25,-0.63,0.25,0.75,0.75,1.25,0.37,0.63,1.88,0.37,1.37,-5.38,-10.38,-12.13,-15.5,7.38,1.083586363
0.37,-0.37,0.63,0.63,0.5,0.75,1.25,0.88,-0.12,-2.13,-1.5,-0.37,0.37,-2,-0.75,-5.5,-2.63,-1.25,-2.63,-2.5,-0.63,-0.25,-0.37,0.25,1.25,1.12,1,0.75,1.25,0.25,1.63,-4.63,-10.13,-9,14.88,0.5,1.08436065
0.37,-0.37,0.63,0.88,0.37,0.75,1.25,0.88,0,-2.25,-1.25,-0.25,1.12,-1.75,-0.75,0.5,-2.63,-0.75,-2.63,-2,-0.25,-1.25,0,0.63,1.37,1.63,0.12,0.5,1.5,0.25,1.75,-10.88,27,3.75,0,-4.13,1.09161429
0.37,-0.12,0.5,0.88,0.63,0.75,1.5,1.12,-0.25,-2.25,-1.75,-0.37,1.12,-2,-0.88,0.12,-2.75,-0.63,-2.38,-2.75,-0.63,-0.88,-0.25,1,1.25,0.63,0.37,0.75,1.37,0.75,1.63,7.25,-10.13,0.37,-7.25,-14.75,1.107066306
0.37,-0.5,0.63,0.88,0.75,0.88,1,1,-0.12,-2.25,-2,0,2,-1.88,-0.63,-0.88,-2.5,-0.88,-2.88,-2.38,-0.5,-0.5,0.25,0.12,1.25,1.12,0.25,1.12,1.63,0.25,1.63,-10.25,0.37,-30.62,-3.13,14.88,1.13044482
0.37,-0.25,0.63,0.88,0.5,0.75,1.25,0.88,-0.25,-2,-1.63,0,1.5,-2,-0.37,-9.38,-2.88,-0.88,-2.75,-2.63,0.12,-0.5,-0.75,0.5,1.12,1.25,0.88,0.37,1.5,0.25,1.5,-28,-14,37,3.25,-10.25,1.158644781
0.37,-0.63,0.75,0.75,0.37,0.75,1.25,1.12,0,-2.25,-1.75,0,-1.37,-1.37,-0.75,4.38,-2.63,-0.88,-2.25,-2.13,-0.75,-0.63,-0.12,0.25,1.63,1.37,-0.12,0.75,1.5,0.25,1.75,3.25,6.5,-11,-9.75,-7.88,1.185535385
0.25,0.12,0.63,0.88,0.5,0.75,1.63,0.75,-0.25,-2.13,-1.75,-0.37,3.13,-1.75,-1,-0.12,-2.75,-0.37,-2.75,-2.63,-0.25,-0.88,0.37,0.88,0.75,1.25,0.37,0.5,1.88,0.37,1.37,-5.88,-10,-7.75,-22,-4.13,1.203571292
0.37,-0.37,0.75,0.75,0.5,0.88,1.12,1,-0.25,-2.25,-1.75,-0.12,0.37,-1.88,-0.75,-4.25,-2.5,-1.12,-2.63,-2.5,-0.5,-0.25,0,-0.12,1.25,1.25,0.88,1.12,1.25,0.25,1.63,-9.38,-16.62,-19.12,31.62,-0.37,1.207166716
0.37,-0.25,0.63,0.88,0.37,0.75,1.25,0.75,0,-2.25,-1,-0.12,1.12,-1.75,-0.75,5.13,-2.75,-0.75,-2.75,-1.88,-0.25,-1,-0.12,0.5,1,1.5,0.25,0.25,1.5,0.25,1.63,-10,12.75,7.13,-10.88,0.37,1.195093236
0.37,-0.12,0.5,0.88,0.5,0.63,1.25,1,-0.25,-2.25,-1.63,-0.25,0.5,-2,-1,0.25,-2.75,-0.88,-2.38,-2.63,-0.63,-0.63,-0.12,0.75,1.5,0.75,0.37,0.75,1.37,0.63,1.5,10.5,-5.13,-15.25,9,-15.38,1.169902927
0.25,-0.12,0.75,0.75,0.5,0.88,1.25,0.75,-0.12,-2.13,-1.88,-0.12,3.63,-1.88,-0.75,0.37,-2.5,-0.63,-3,-2.38,-0.37,-0.88,0.37,0.37,1.25,1.25,0.25,1.12,1.75,0.12,1.63,-9.5,0.12,-16.62,-3.5,17.37,1.135790432
0.37,-0.25,0.63,1,0.5,0.88,1.37,1,-0.25,-2,-1.5,0,1,-1.75,-0.37,-2.75,-3,-0.75,-2.5,-2.5,0,-0.5,-0.37,0.5,1.12,1.25,0.88,0.37,1.25,0.25,1.5,-18.12,-9.63,27.25,3.63,-10.5,1.096919925
0.25,-0.5,0.75,0.63,0.5,0.63,1.25,1,0,-2.25,-1.75,-0.25,-1,-1.88,-0.5,5,-2.5,-0.88,-2.38,-1.88,-0.63,-0.63,-0.12,0.37,1.75,1.5,-0.12,0.75,1.5,0.25,1.75,0,6,-11.38,-9.25,5.25,1.056716343
0.37,0,0.63,0.88,0.37,0.88,1.37,0.88,-0.37,-2.13,-1.75,-0.5,2.38,-2,-0.63,0.25,-2.88,-0.37,-2.5,-2.75,-0.37,-0.75,-0.12,0.88,0.88,1.12,0.5,0.63,1.88,0.37,1.5,-5.63,-10,-14.75,-31.62,-10,1.017746086
0.37,-0.5,0.63,1,0.5,0.75,1.25,1,-0.25,-2.13,-1.88,0,-0.12,-1.88,-0.63,-5.13,-2.63,-1.12,-2.63,-2.25,-0.63,-0.25,0,0,1.25,1,0.37,1,1.37,0,1.5,-10.13,-7.63,-9.5,14.63,5.25,0.98178898
0.25,-0.12,0.63,0.88,0.37,0.75,1.25,0.88,0,-2.13,-1.12,-0.37,0.75,-1.88,-0.37,5,-2.88,-0.75,-2.88,-2.13,-0.25,-0.88,-0.37,0.63,1.12,1.75,0.5,0.12,1.37,0.37,1.63,-14.25,2.63,8.13,-5.88,-10.25,0.949886305
0.37,-0.37,0.63,0.88,0.5,0.75,1.5,1,-0.37,-2.25,-1.75,-0.25,0.37,-2,-0.75,0,-2.75,-0.88,-2.25,-2.5,-0.88,-0.25,-0.37,0.37,1.5,0.75,0.37,0.5,1.5,0.75,1.63,25.37,-0.88,-15.88,-4.38,-17.25,0.922289499
0.37,0.12,0.63,0.88,0.5,0.75,1.37,0.75,-0.12,-2.25,-1.88,-0.12,1.5,-1.88,-0.63,0.12,-2.5,-0.63,-2.75,-2.25,-0.37,-0.75,0,0.88,1.12,1.25,0.37,1,2,0.12,1.5,-10,-4.63,-39.25,-9.5,32.5,0.898337992
0.37,-0.12,0.63,1,0.5,0.63,1.37,1,-0.25,-2.13,-1.63,0,1.12,-1.75,-0.75,-5,-2.75,-1,-2.75,-2.38,0,-0.5,-0.37,0.5,1.25,1.12,1,0.75,1,0.25,1.63,-6,-8.75,26.87,5.88,-10.88,0.876396789
0.37,-0.88,0.75,0.75,0.37,0.88,1.12,1.12,0,-2.38,-1.88,-0.12,1.25,-1.63,-0.37,1.37,-2.63,-0.88,-2.63,-2.25,-0.5,-0.88,-0.12,0.63,1.88,1.5,-0.12,0.75,1.5,0.25,1.75,-4.5,7.88,-5.25,-11.13,-0.88,0.85405525
0.37,0.25,0.5,0.88,0.5,0.75,1.37,0.88,-0.25,-2.13,-2,-0.5,1.88,-2,-0.63,0.25,-2.88,-0.5,-2.5,-2.63,-0.37,-0.75,-0.5,1,1,1.12,0.37,0.63,1.88,0.63,1.5,3.25,-10.38,-15.75,-28.25,-4.88,0.828740771
0.25,-0.37,0.63,0.75,0.75,0.88,1.25,0.88,-0.25,-2.25,-1.75,0,1.5,-1.88,-0.63,-6.25,-2.38,-1.12,-2.63,-2.38,-0.37,-0.25,0,0.25,1.37,1.25,0.25,1.12,1.37,0,1.5,0.63,4.38,-14.5,12.88,10.25,0.798685657
0.37,-0.25,0.75,0.88,0.37,0.75,1.37,0.88,0,-2.13,-1.37,-0.37,0.88,-2,-0.37,6.38,-2.88,-0.75,-2.88,-2.25,-0.25,-0.75,-0.75,0.63,1.12,1.63,0.63,0.37,1.37,0.25,1.5,-20.37,-3.5,16.25,-5.5,-10.13,0.763821071
0.37,-0.75,0.5,0.75,0.37,0.75,1.37,1,-0.25,-2.13,-1.75,-0.37,1.63,-1.75,-0.75,-0.25,-2.75,-0.88,-2.25,-2.25,-0.75,-0.63,-0.25,0.25,1.5,0.75,0.37,0.75,1.37,0.75,1.63,25.87,-0.25,-13.88,1.25,-22,0.725929759
0.37,0,0.63,0.88,0.63,0.75,1.37,0.88,-0.12,-2.38,-1.88,-0.37,3,-1.88,-0.75,0,-2.38,-0.63,-2.75,-2.63,-0.37,-0.75,0.12,0.63,0.63,1.25,0.37,0.63,1.63,0.25,1.25,-10.13,-10.13,-29.37,-14.88,27.25,0.687894056
0.25,-0.25,0.63,0.88,0.5,0.63,1.25,1,-0.12,-2.13,-1.75,0.37,0.63,-2.13,-0.63,-4.38,-2.75,-1,-2.5,-2.5,0.12,-0.37,-0.5,0.63,1.25,1.12,0.88,0.75,0.88,0.25,1.5,-4.13,-10.5,3.88,6.25,0.12,0.652776434
0.37,-0.63,0.63,0.75,0.25,0.88,1.25,1.12,-0.12,-2.25,-1.88,-0.25,2,-1.63,-0.37,1.88,-2.75,-0.88,-2.38,-2,-0.37,-1,-0.25,0.5,1.63,1.37,0.12,0.63,1.5,0.25,1.75,-9.88,24.75,-1.63,0.37,0.75,0.623416307
0.37,0.25,0.63,0.88,0.5,0.88,1.12,0.88,-0.25,-2.13,-1.75,-0.63,1,-1.88,-1,0.25,-2.88,-0.25,-2.5,-2.63,-0.37,-0.63,-0.25,1,1.12,0.88,0.5,0.63,1.63,0.5,1.37,5.63,-10.5,0.37,-17.5,-13.88,0.602461614
0.25,-0.37,0.63,0.88,0.75,0.63,1.12,0.75,-0.25,-2.25,-1.75,0.25,2.13,-1.75,-0.88,-1.5,-2.5,-1,-2.75,-2.38,-0.5,-0.25,0.12,0.12,1.12,1.12,0.25,1.12,1.5,0,1.63,-10.75,0.75,-19,8,6.88,0.592404983
0.37,-0.12,0.75,0.88,0.37,0.88,1.37,0.88,-0.12,-2.13,-1.75,-0.37,1.12,-1.88,-0.5,6.88,-2.88,-0.75,-2.63,-2.25,-0.12,-0.63,-0.5,0.63,1.12,1.63,0.63,0.25,1.5,0.37,1.63,-30.75,-3.5,25.25,-0.88,-10.13,0.59530618
0.37,-0.37,0.63,0.75,0.5,0.63,1.37,1,-0.25,-2.25,-1.75,-0.12,-0.25,-1.63,-0.75,-0.75,-2.63,-0.88,-2.13,-2.13,-0.88,-0.63,-0.12,0.63,1.63,1,-0.25,0.63,1.37,0.63,1.63,26.12,3.25,0.12,-4.5,-21,0.612160251
0.37,0.25,0.75,0.88,0.37,0.63,1.37,0.63,-0.25,-2.25,-1.75,-0.37,2.5,-1.75,-0.63,0.12,-2.63,-0.63,-3,-2.38,-0.37,-0.75,0.63,0.88,0.63,1.25,0.25,0.5,1.88,0.37,1.37,-10.38,-9,-11.25,-15.38,8.63,0.642260418
0.25,-0.25,0.63,0.88,0.63,0.75,1.25,1,-0.25,-2,-1.5,-0.12,0.75,-1.75,-0.5,-9.13,-2.75,-1,-2.63,-2.5,-0.37,-0.37,-0.37,0.37,1.25,1.12,0.88,0.75,1,0.25,1.5,-4.25,-10.5,0.12,8.38,-5.5,0.683132366
0.25,-0.5,0.63,0.88,0.37,1,1.25,1,0,-2.38,-1.63,-0.25,1.12,-1.88,-0.5,0.12,-2.63,-0.88,-2.75,-1.88,-0.12,-1.12,0,0.63,1.37,1.5,0.12,0.5,1.63,0.25,1.75,-9,26.12,5,-15.13,0.37,0.731255674
0.25,-0.12,0.5,0.75,0.5,0.75,1.37,1.12,-0.37,-2.25,-1.75,-0.25,0.88,-2,-0.63,0.25,-2.88,-0.5,-2.25,-2.75,-0.37,-0.88,-0.12,1,1.25,0.63,0.37,0.63,1.37,0.63,1.63,7.25,-5.25,-15.25,-3.38,-10.38,0.783117957
0.25,-0.5,0.63,0.75,0.5,0.88,1.25,1,-0.12,-2.25,-1.88,0.12,3.13,-1.88,-0.75,-0.88,-2.25,-0.88,-2.88,-2.38,-0.37,-0.5,0.25,0.37,1.12,1.25,0.37,1.12,1.63,-0.12,1.63,-9.75,0.63,-21.37,-4.75,5,0.835970718
0.37,-0.25,0.63,0.75,0.37,0.75,1.37,0.88,-0.25,-2.13,-1.75,0.12,1,-2.38,-0.37,-4.5,-2.75,-0.63,-2.5,-2.5,0,-0.63,-0.75,0.5,1.12,1.63,0.63,0.37,1.5,0.25,1.5,-18.37,-9.5,35.88,-0.5,0,0.888035665
0.25,-0.37,0.75,0.63,0.37,0.75,1.25,1.12,-0.12,-2.25,-1.63,-0.12,-1.88,-1.75,-0.75,3.75,-2.88,-1,-2.13,-2.25,-0.75,-0.75,-0.12,0.25,1.63,1,-0.25,0.75,1.37,0.37,1.75,12.88,9.88,-15.88,0.12,2.5,0.938258127
0.37,0.12,0.63,0.88,0.37,0.88,1.5,1,-0.25,-2.13,-1.75,-0.25,2.88,-2,-0.63,-0.12,-2.63,-0.63,-2.88,-2.75,-0.25,-0.63,0.37,1.12,0.63,1.12,0.37,0.63,2,0.37,1.37,-7.13,-9.88,5.88,-19.25,-2.63,0.985791941
0.25,-0.37,0.63,0.88,0.5,0.75,1.25,1,-0.37,-2.13,-1.88,-0.25,0.5,-1.88,-0.75,-4.75,-2.5,-1.25,-2.63,-2.38,-0.5,-0.5,0.12,0,1.25,1.12,0.5,0.88,1.37,0.37,1.63,-10.88,-18.87,-4.75,24.75,-0.88,1.029469461
0.25,-0.25,0.75,1,0.37,0.75,1.25,0.88,0.12,-2.13,-1,-0.25,1,-1.63,-0.88,0.25,-2.75,-0.75,-2.75,-2,-0.25,-1,-0.12,0.5,1.25,1.63,0.37,0.25,1.5,0.25,1.63,-4.38,11.63,5.5,-11.5,-10.38,1.067672383
0.37,0,0.5,0.88,0.37,0.75,1.5,0.88,-0.37,-2.25,-1.63,-0.25,0.75,-1.88,-0.75,-0.12,-2.75,-0.63,-2.25,-2.75,-0.75,-0.63,-0.12,0.88,1.37,0.75,0.37,0.63,1.37,0.63,1.5,6.38,-5.63,1.5,-0.88,-14.88,1.098837035
0.25,-0.37,0.63,0.75,0.75,0.88,1.12,0.88,-0.12,-2.13,-1.75,-0.25,2,-2,-0.63,0,-2.38,-0.63,-2.88,-2.38,-0.5,-0.75,0.25,0.37,1,1.25,0.25,1.25,1.75,0,1.5,-0.5,-5.13,-41,-9.25,25.5,1.122158155
0.37,-0.25,0.63,0.88,0.5,0.5,1.37,0.88,-0.25,-2.13,-1.5,0.12,1.37,-1.88,-0.37,-9.5,-2.88,-0.75,-2.63,-2.5,0,-0.25,-0.63,0.5,1.25,1.12,0.75,0.5,1.12,0.25,1.63,-6.75,-14.88,37.5,5.75,-10.38,1.137889196
0.37,-0.63,0.75,0.75,0.5,0.75,1.25,1,-0.12,-2.25,-1.75,-0.25,0,-2,-0.75,5.88,-2.5,-0.63,-2.38,-2.13,-0.63,-0.63,0,0.5,1.63,1.5,0,0.63,1.5,0.25,1.75,1.63,10.25,-10.13,-9.38,4.63,1.147213675
0.25,0.12,0.63,0.88,0.5,0.88,1.5,0.88,-0.25,-2.25,-1.88,-0.25,1.5,-2.25,-0.37,0,-2.75,-0.63,-2.5,-2.75,-0.37,-0.75,0.12,0.75,1,1,0.37,0.63,1.88,0.37,1.5,-0.75,-9.75,-10.25,-36.13,-5.38,1.15198768
0.25,-0.37,0.63,0.75,0.5,1,1.12,1.12,-0.25,-2.25,-1.88,0.12,-0.37,-1.75,-0.63,-4.63,-2.5,-1.12,-2.5,-2.5,-0.5,-0.25,-0.12,0.37,1.37,1.12,0.5,0.88,1.25,0.12,1.63,-9.38,-13.38,-10.63,26.25,4,1.154514101
0.25,-0.25,0.63,1,0.37,0.75,1.37,0.88,-0.12,-2.13,-0.75,-0.25,1.37,-1.5,-0.5,6,-2.75,-0.88,-2.75,-2,-0.12,-1,-0.37,0.63,1.12,1.88,0.37,0.12,1.63,0.25,1.5,-10.13,8,6,-11.5,-0.5,1.157319477
0.37,-0.12,0.5,0.75,0.5,0.63,1.5,1,-0.37,-2.25,-1.75,-0.25,0.25,-1.75,-0.88,-0.25,-2.75,-0.88,-2.38,-2.5,-0.75,-0.5,-0.25,1.12,1.5,0.75,0.37,0.63,1.37,0.63,1.75,20.75,-0.25,-14.63,0.5,-15.13,1.162840761
0.25,0,0.63,0.88,0.5,0.88,1.25,0.75,-0.12,-2.25,-2.13,-0.12,2,-1.88,-0.63,0.12,-2.38,-0.37,-3,-2.38,-0.37,-0.75,-0.12,0.75,0.75,1.25,0.37,1,1.75,0.12,1.5,-0.12,-9.38,-24.75,-13.63,30.5,1.172977486
0.25,-0.25,0.5,0.88,0.63,0.75,1.37,0.88,-0.25,-2.13,-1.37,0.12,0.88,-1.75,-0.37,-9.5,-2.75,-0.88,-2.75,-2.5,0,-0.25,-0.5,0.5,1.12,1.12,0.75,0.5,1,0.25,1.5,-4.63,-9.5,13.63,7,-10.5,1.188555773
0.25,-0.75,0.75,0.5,0.37,0.63,1.25,1,0,-2.38,-1.75,-0.12,0.63,-1.75,-0.63,1.25,-2.63,-0.75,-2.63,-2.13,-0.63,-0.88,-0.12,0.5,1.88,1.37,0,0.75,1.37,0.25,1.63,0.5,20.25,-10.75,-10.5,5.25,1.20879601
0.37,0.25,0.5,0.63,0.37,0.75,1.37,1,-0.37,-2.25,-1.75,-0.37,1.12,-1.88,-0.88,0,-2.75,-0.63,-2.5,-2.88,-0.25,-0.63,-0.12,1,1,1.12,0.5,0.63,1.88,0.63,1.37,9.25,-10.38,-15.13,-37.13,-13.88,1.23091313
0.25,-0.37,0.63,0.88,0.5,0.88,1.12,1,-0.12,-2.38,-1.88,0.12,1,-1.63,-0.63,-6.5,-2.63,-1,-2.63,-2.38,-0.37,-0.25,0,0,1.12,1.12,0.37,1.12,1.37,0,1.63,-9.25,2.5,-16,26.62,7.88,1.250150262
0.25,-0.12,0.63,1.12,0.37,0.75,1.37,1,0,-2.25,-1.12,-0.25,1.37,-2.13,-0.25,6,-2.88,-0.63,-2.75,-2.38,0,-0.75,-0.5,0.63,1.12,1.88,0.63,0.12,1.5,0.25,1.5,-14.88,-2.5,3.5,-5.63,-9.88,1.26069625
0.37,-0.37,0.63,0.88,0.5,0.75,1.37,1,-0.25,-2.38,-1.75,-0.37,0.25,-1.75,-0.75,-0.88,-2.75,-0.88,-2.25,-2.25,-0.75,-0.37,-0.25,0.37,1.75,0.88,0.25,0.75,1.37,0.63,1.75,31,4,-15.5,-5.38,-14.13,1.257538209
0.37,0.25,0.75,0.88,0.37,0.88,1.25,0.88,-0.25,-2.25,-1.88,-0.5,2.25,-1.75,-0.37,0,-2.38,-0.63,-2.88,-2.38,-0.37,-0.75,-0.12,0.75,0.88,1.25,0.37,0.63,2,0.12,1.37,0.5,-9.75,-18.12,-21,26.25,1.238378841
0.37,-0.37,0.63,1,0.5,0.75,1.37,1,-0.25,-2.13,-1.63,0.37,0.75,-1.75,-0.5,-4.25,-2.75,-0.75,-2.5,-2.63,0.12,-0.5,-0.63,0.5,1.12,1.25,0.75,0.5,1.25,0.25,1.63,-21.62,-9.63,37.13,-0.37,0.75,1.204371123
0.25,-0.5,0.63,0.75,0.5,0.75,1.25,1,-0.12,-2.25,-1.75,-0.25,-0.12,-1.75,-0.88,-1.12,-2.63,-0.88,-2.38,-2.38,-0.75,-0.63,-0.37,0.5,1.5,0.75,0.25,0.63,1.5,0.63,1.5,15.63,0,0.12,-4.88,-15.75,1.159237195
0.25,-0.25,0.63,0.75,0.5,0.88,1.25,0.88,-0.12,-2.25,-1.88,-0.12,2.75,-2,-0.88,-0.88,-2.5,-0.75,-2.75,-2.25,-0.37,-0.5,0.12,0.37,1.12,1.12,0.25,1.12,1.63,0,1.5,-9.5,-0.63,-14.25,2.38,7.13,1.107561147
0.37,-0.25,0.63,1,0.25,0.75,1.25,0.88,0,-2.13,-1.25,-0.37,1.63,-1.75,-0.37,10.38,-2.75,-0.63,-2.63,-2,-0.25,-1,-0.12,0.5,1,1.5,0.12,0.25,1.63,0.25,1.63,-15,27,5.63,-15.38,0.12,1.05342633
0.37,-0.12,0.5,0.88,0.37,0.75,1.37,1,-0.25,-2.13,-1.88,-0.37,1.63,-2,-0.63,0.37,-2.75,-0.5,-2.5,-2.88,-0.25,-0.75,-0.25,0.88,0.88,1,0.5,0.63,1.88,0.25,1.5,-0.75,-10.13,0,-31.62,-4.25,0.999862519
0.25,-0.37,0.63,0.88,0.37,0.75,1.25,1,-0.12,-2.13,-1.63,-0.25,0.12,-1.75,-0.63,-5.25,-2.75,-1,-2.5,-2.38,-0.25,-0.37,-0.5,0.12,1.25,1.12,0.88,0.88,1.12,0.25,1.5,-4.38,-5.25,1.5,9.38,-6.75,0.948835366
0.25,-0.75,0.63,0.75,0.37,0.88,1.25,1.12,-0.12,-2.13,-1.75,-0.12,1.12,-1.63,-0.63,1,-2.75,-0.88,-2.25,-2,-0.63,-0.75,-0.12,0.37,1.88,1.12,-0.12,0.63,1.5,0.25,1.75,7.5,6.5,-16.12,-5.13,3.25,0.901397733
0.37,0.63,0.63,0.88,0.5,1,1.5,0.88,-0.25,-2.25,-1.75,-0.37,3,-1.75,-0.5,-0.25,-2.5,-0.5,-2.88,-2.25,-0.37,-0.63,0.37,0.88,0.75,1.12,0.25,1.12,1.75,0,1.5,-10.63,-9.63,-19,-9.63,27.87,0.857816427
0.25,-0.25,0.63,0.88,0.5,0.75,1.37,0.88,-0.25,-2.13,-1.5,0.12,1.12,-1.88,-0.63,-4.13,-2.75,-0.88,-2.63,-2.5,0,-0.75,-0.63,0.75,1.12,1.88,0.75,0.37,1.5,0.25,1.5,-25.12,-10.38,15.25,-0.63,-10.88,0.817661693
0.37,-0.37,0.63,0.88,0.5,0.75,1.37,1.12,-0.25,-2.25,-1.75,-0.25,0.75,-1.75,-0.88,-0.25,-2.63,-0.75,-2.38,-2.63,-0.63,-0.5,-0.25,1.25,1.25,0.63,0.37,0.63,1.37,0.5,1.5,7.25,-5.13,-14.5,-7.25,-20.12,0.779939902
0.25,-0.5,0.63,0.75,0.63,0.88,1.12,0.88,-0.12,-2.25,-1.63,0.25,2,-2,-0.63,-6.75,-2.38,-1,-2.63,-2.5,-0.37,-0.12,-0.25,0,1.25,1.12,0.63,0.88,1.25,0.25,1.5,-10.75,-21.75,-9.25,14.63,3.63,0.743362318
