0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,rate,p,n
-2,-1.88,0.37,-0.75,-2.63,-0.63,0.5,-0.88,-0.63,-2.75,0.88,0.25,4.88,-2.75,-1.12,0.88,-5.13,-1.63,-2.38,-0.63,1.12,-0.37,0.88,0.5,0,1.5,1.12,1.75,4.25,1.5,2.75,1.25,-10.5,3.13,6.25,-1.37,1.057073117,1,1,0
-2,-1.75,0,-0.75,-2.5,-0.63,0.5,-0.63,-0.75,-2.88,0.5,0.12,3.25,-3,-1.25,-0.12,-5.13,-1.88,-2,-0.88,0.5,0.12,1,0.37,0.63,1.12,0.63,1.25,4.88,1.5,2.88,-19.5,1.75,12.5,-10.13,0.88,1.091692282,0,0,0
-2,-1.88,0.12,-0.63,-2.5,-0.5,0.5,-0.88,-0.5,-2.75,0.63,0.12,7.75,-2.88,-1,0.37,-5.13,-1.63,-2.38,-1.5,0.88,0,0.75,1.12,0.12,0.37,0,1.63,5,1.37,3,2.88,5.75,-0.5,-9.13,4.75,1.122272949,1,1,0
-2.13,-1.88,0.12,-0.75,-2.13,-0.5,0.37,-0.88,-0.63,-2.75,0.5,0.25,3.88,-2.88,-1,-0.12,-4.88,-1.88,-2.63,-0.88,0.75,-0.12,1.75,0.75,-0.25,1,0.63,1.5,4.88,1.63,2.63,2.13,-9.88,-15,-2.38,-10.5,1.149472575,0,0,0
-2.13,-1.88,0.12,-0.75,-2.38,-0.75,0.5,-0.88,-0.63,-2.75,0.75,0.25,3.88,-3.13,-1.37,-9,-5.13,-2.13,-2.38,-1.12,0.5,0.12,1.12,-0.12,0.37,0.88,0.37,2.13,5.25,1.37,2.63,0,-10.63,-12.5,-11.13,13.63,1.173754723,1,0,0
-2,-2,0.25,-0.63,-2.5,-0.5,0.5,-0.88,-0.63,-2.63,0.63,0,4.88,-3.13,-1,7.38,-5.25,-1.88,-2.5,-1.12,1.12,-0.25,0.5,0.63,0.12,1.12,0.75,2,4.75,1.37,2.75,-10.25,-7.5,-10,30.87,5.13,1.195394598,0,1,0
-2,-1.88,0.25,-0.88,-2.5,-0.5,0.5,-0.75,-0.63,-3,0.63,0.12,4.25,-2.5,-1.37,1.25,-5.25,-2,-2.25,-0.5,0.37,-0.37,1.12,0.25,0.75,1.25,0.75,1.5,5,1.37,2.75,-27.25,-10.5,16.12,-2.25,-10.75,1.214553534,1,0,0
-2,-1.75,0,-0.75,-2.5,-0.63,0.5,-0.88,-0.75,-2.75,0.63,0,3.75,-3,-1.37,0.25,-5.38,-1.88,-1.88,-1.37,0.5,0.37,1,0.63,0.25,0.37,0.12,1.63,4.88,1.37,3,-4.38,10.5,-0.75,-10.63,1.12,1.231390744,0,0,0
-2,-2,0.12,-0.75,-2.63,-0.37,0.5,-1,-0.75,-2.63,0.5,0.12,12.75,-3,-1.37,0.5,-4.88,-1.75,-2.75,-1.25,0.88,-0.25,1.63,1.12,-0.12,1,0.5,1.75,4.75,1.88,2.88,25.62,-0.25,-13.75,-4.5,-22.12,1.246203916,1,0,0
-2.13,-1.88,0.12,-0.75,-2.38,-0.5,0.37,-0.88,-0.75,-2.75,0.37,0.5,3.88,-2.75,-1.12,-5.38,-5,-1.88,-2.38,-1,0.75,0.37,1,0.25,0.12,0.88,0.63,1.75,5.38,1.5,2.5,-0.37,-9.75,-9.25,-22.5,-3.63,1.259582673,0,1,0
-2,-1.88,0.25,-0.5,-2.5,-0.63,0.5,-0.88,-0.75,-2.5,0.75,0.5,4.5,-2.88,-1,-5.88,-5.38,-1.88,-2.25,-1.12,1.25,0.12,1.12,0.63,0.12,0.75,0.37,2.13,5,1.12,2.75,1.12,0.5,-25.12,-4.13,9.5,1.272489165,1,0,0
-2.13,-1.75,0.37,-0.88,-2.5,-0.37,0.5,-0.88,-0.63,-2.88,0.63,0.25,4.88,-2.63,-1.12,0.5,-5.13,-1.88,-2.5,-0.63,1,-0.5,1.12,0.63,0.12,1.25,1,1.75,4.38,1.5,2.88,-0.37,-9.38,2.25,11.13,-10.63,1.28602169,0,0,0
-2,-1.75,0.12,-0.75,-2.5,-0.63,0.75,-0.75,-0.63,-3,0.63,0.25,3.38,-2.75,-1.63,0.5,-5.25,-2,-2,-0.88,0.37,0.12,1,0.5,0.5,0.75,0.5,1.25,4.75,1.5,2.75,-10.75,2.75,7.88,-0.5,-9.38,1.300499729,1,0,0
-2,-1.88,0.12,-0.75,-2.5,-0.37,0.75,-1,-1,-2.63,0.63,0,5.25,-2.75,-1.37,0.37,-5.38,-1.37,-2.25,-1.37,0.88,-0.12,0.75,1,-0.12,0.37,0,1.75,4.75,1.5,3,3.25,6.13,-15.5,-8.88,3.25,1.313946381,0,0,0
-2,-1.88,0.12,-0.88,-2.38,-0.5,0.5,-0.88,-0.63,-2.75,0.37,0.25,3.88,-3,-1.37,0.25,-4.63,-1.75,-2.75,-1,0.88,-0.25,1.37,0.75,-0.12,1,0.5,1.75,5.13,1.63,2.75,12,-10.5,-15.13,-1.37,-14.5,1.321364363,1,0,0
-2.13,-1.88,0.12,-0.75,-2.38,-0.5,0.5,-0.88,-0.75,-2.5,0.63,0.25,4,-2.75,-1.25,-8.88,-5.25,-2.13,-2.38,-1.12,0.75,0.25,1.25,-0.12,0.25,0.75,0.37,1.88,5.25,1.12,2.63,-10.63,-9.63,-24,-4.75,26.5,1.316721084,0,0,0
-2,-1.88,0.25,-0.63,-2.5,-0.5,0.5,-1,-0.63,-2.63,0.75,0.12,4.63,-3,-1,1.88,-5.25,-1.75,-2.38,-1.12,1.12,-0.37,0.5,0.88,0.12,1.5,0.88,2,4.63,1.37,2.75,-10.75,-7.25,-10.63,27.75,3.63,1.296583178,1,0,0
-2,-1.75,0.12,-0.75,-2.5,-0.5,0.37,-0.88,-0.63,-2.75,0.5,0.12,2.38,-2.63,-1.25,5.63,-5.13,-1.88,-2.38,-0.88,0.5,-0.37,1.12,0.37,0.88,1.12,1,1.12,4.75,1.63,2.75,-32.13,-4,35.88,4.5,-11.38,1.261574605,0,0,0
-2,-1.75,0,-0.63,-2.5,-0.63,0.63,-0.75,-0.88,-2.88,0.63,0,3.75,-2.75,-1.37,0.75,-5.13,-1.75,-2.13,-1.25,0.37,0,1,0.75,0.25,0.5,0.25,1.75,4.88,1.37,2.88,-9.38,25.87,-6.5,-10.38,0.25,1.214892299,1,0,1
-2.13,-1.88,0.12,-0.75,-2.5,-0.5,0.63,-1,-0.75,-2.88,0.5,0.25,5.5,-3,-1.25,0.5,-5.13,-1.63,-2.88,-1.25,0.75,-0.12,1.5,0.88,-0.37,0.88,0.5,1.75,4.88,2.13,2.88,25.37,-0.88,0.37,-5.25,-16.12,1.160312244,0,0,1
-2,-1.88,0.12,-0.75,-2.38,-0.75,0.37,-0.88,-0.75,-2.75,0.37,0.37,4.63,-3,-1.37,-1.5,-4.88,-2,-2.38,-0.88,0.63,0.5,1.5,0,0.25,0.88,0.5,1.63,5.25,1.63,2.63,-5.5,0.75,1.12,-26.75,-9.5,1.101122899,1,0,1
-2,-1.88,0.12,-0.63,-2.63,-0.63,0.5,-0.88,-0.75,-2.5,0.88,0.37,3.63,-3,-0.88,-3.5,-5.38,-1.88,-2.13,-1.12,1.25,0.12,0.37,0.88,0.12,0.75,0.37,2,5,1.12,2.75,-10.13,0.5,-26.12,-4.75,16.5,1.039856596,0,0,1
-2.13,-1.75,0.25,-0.75,-2.63,-0.5,0.5,-0.88,-0.5,-2.88,0.75,0.12,4.63,-2.63,-1.25,5.88,-5.25,-1.75,-2.38,-0.63,1,-0.88,1,0.5,0,1.37,0.88,1.88,4.38,1.37,2.75,-5,-9.5,2.63,5.88,-5.88,0.978362646,0,0,1
-1.88,-1.75,0.12,-0.75,-2.5,-0.5,0.63,-0.75,-0.63,-2.75,0.63,0.12,2.88,-2.75,-1.5,5.5,-5.13,-1.75,-2.13,-0.88,0.37,-0.12,0.88,0.5,0.63,1,0.75,1.37,5,1.37,2.63,-15.13,-2.88,4.88,-0.37,-10,0.917956525,1,0,0
-2,-1.88,0.12,-0.63,-2.5,-0.5,0.63,-1,-0.88,-2.75,0.5,-0.12,5.38,-3.13,-1.25,0.88,-5.25,-1.5,-2.25,-1.37,0.88,-0.12,1,1.12,0.25,0.25,0.12,1.88,4.75,1.5,2.88,1.88,7.25,-15.38,0.12,4.38,0.859550743,0,0,1
-2,-1.88,0.12,-0.75,-2.38,-0.25,0.5,-1,-0.63,-2.75,0.63,0.25,4.5,-2.88,-1.12,0,-4.88,-1.5,-2.63,-1.12,0.75,0,1.5,0.75,-0.25,1,0.5,1.63,4.88,1.75,2.5,5.88,-5.5,-15.38,-5.63,-15.75,0.803747966,0,0,1
-2,-1.88,0.12,-0.5,-2.38,-0.63,0.5,-0.88,-0.75,-2.5,0.5,0.12,3.88,-2.88,-1.63,-4,-5.13,-2.13,-2.38,-1.12,0.75,0.5,1.12,0,0.25,0.88,0.37,1.63,5.25,1.37,2.63,-10,-9.13,-8.38,-10.63,6.63,0.750898767,0,0,1
-2,-2,0.25,-0.63,-2.63,-0.5,0.5,-0.88,-0.5,-2.75,0.5,-0.12,4.75,-3,-1,6.5,-5.25,-1.88,-2.38,-1.25,1.37,0,0.5,0.37,0.12,1.37,0.75,2,4.75,1.25,2.75,-9.75,4,-19.37,26.25,7.63,0.701131817,1,0,0
-2,-1.88,0.25,-0.75,-2.5,-0.63,0.5,-0.75,-0.5,-2.75,0.63,0.25,4.63,-2.63,-0.88,6.38,-5.25,-1.88,-2.5,-0.75,0.75,-0.37,1.12,0.5,0.75,1.25,0.75,1.5,4.5,1.5,2.75,-12.88,-18.5,17.87,4.13,-10,0.654374341,0,0,1
-2,-1.88,0.12,-0.75,-2.5,-0.63,0.75,-0.75,-0.88,-2.63,0.75,0.12,4.5,-2.88,-1.25,0.5,-5.25,-2,-2,-1,0.5,-0.12,1.12,0.37,0.25,0.63,0.37,1.75,4.75,1.5,3,-9.5,12.38,4.63,-16.12,-9.5,0.610404839,0,0,1
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-0.88,-0.63,-2.75,0.63,0.12,12.25,-2.88,-1,0.12,-5.13,-1.63,-2.63,-1.5,0.75,0.12,1.12,1,-0.12,0.75,0.37,1.63,4.88,2,2.88,26.75,4.13,-14.25,-3.38,-23,0.56899747,0,0,0
-2,-1.88,0.12,-0.75,-2.5,-0.37,0.5,-0.88,-0.75,-2.88,0.63,0.25,4,-2.88,-1.5,-1.63,-4.88,-2.13,-2.5,-1,0.88,0.12,1.63,0.12,0.12,0.88,0.63,1.63,5.25,1.5,2.63,4.38,-11.13,-14.63,-32.25,-4.5,0.530156448,0,0,1
-2,-1.88,0,-0.63,-2.5,-0.63,0.5,-1,-0.88,-2.5,0.88,0.37,4.25,-2.75,-1.12,-2.88,-5.5,-1.88,-2.5,-1.12,0.88,0.12,0.75,0.37,0.12,0.75,0.37,2.25,4.88,1,2.75,0,0.63,-36.63,-9.25,23,0.494304344,0,0,0
-2,-1.75,0.12,-0.75,-2.5,-0.5,0.5,-1,-0.63,-2.75,0.75,0.12,4.38,-2.75,-1.25,5.88,-5.25,-1.88,-2.5,-0.63,1.12,-0.63,0.88,0.75,0,1.37,1,1.88,4.25,1.5,2.75,0.37,-15.38,-3.13,8,-6.25,0.462302663,0,0,1
-1.88,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-0.88,-0.75,-2.88,0.63,0.12,2.88,-2.5,-1.88,3.88,-5.38,-1.88,-1.88,-0.88,0.37,-0.37,1,0.5,0.63,1,0.75,1.25,4.75,1.5,2.63,-15,-5.13,6.63,-4.88,-10.25,0.435412761,0,0,0
-2,-1.88,0,-0.75,-2.38,-0.5,0.63,-1,-0.88,-2.75,0.63,0,4.88,-3,-1.5,-0.25,-5.25,-1.5,-2.25,-1.5,0.75,-0.12,1.12,1.12,0,0.25,0.12,1.75,4.88,1.25,3,7.38,4.75,-10.38,-10,10.5,0.415392335,0,0,0
-2.13,-1.88,0.25,-0.75,-2.5,-0.37,0.37,-1,-0.63,-2.88,0.5,0.12,4,-2.88,-1.25,0.12,-4.75,-1.63,-2.63,-1.12,0.88,-0.12,1.75,0.75,-0.25,0.88,0.37,1.63,4.75,1.88,2.88,7,-5.25,-15,-5,-15.5,0.404749322,0,0,0
-2.13,-1.75,0.12,-0.63,-2.5,-0.75,0.5,-0.88,-0.75,-2.63,0.75,0.25,3.75,-3,-1.5,-4.25,-5,-2.13,-2.5,-1,0.63,0.37,1.25,0.12,0.12,0.88,0.5,1.75,5.13,1.37,2.5,-10.63,-9,-12.5,-10.63,17.25,0.406952121,0,0,0
-2,-1.88,0.25,-0.75,-2.63,-0.63,0.5,-0.88,-0.63,-2.75,0.63,0,4.63,-3,-1.12,5.75,-5.25,-1.75,-2.5,-1.25,1.63,-0.25,0.37,0.63,0.12,0.88,0.37,2,4.63,1.12,2.88,-9.38,3.38,-9.5,18,4.75,0.426112675,0,0,0
-2,-1.75,0.25,-0.88,-2.63,-0.63,0.5,-0.88,-0.63,-3,0.63,0.25,5,-2.63,-1.25,2.38,-5.13,-1.88,-2.5,-0.75,0.88,-0.63,1.25,0.63,0.37,1.12,0.75,1.5,4.5,1.5,2.63,-18.12,-9.5,14.63,5.13,0.37,0.465423251,0,1,0
-2,-1.88,0,-0.63,-2.5,-0.63,0.63,-0.88,-0.75,-2.88,0.63,0.25,4.5,-2.75,-1.37,0.12,-5.13,-1.75,-2,-1.25,0.25,-0.12,1.12,0.5,0.5,0.5,0.37,1.63,5,1.5,3,-10,21.37,9.13,-10.5,-0.12,0.524378563,0,1,0
-2,-1.88,0.12,-0.88,-2.5,-0.37,0.63,-1,-0.75,-2.75,0.5,0.25,12.75,-2.88,-1.37,0.5,-5.25,-1.75,-2.5,-1.25,0.75,-0.25,0.88,1.12,-0.25,0.88,0.37,1.75,4.75,1.75,2.88,27.12,3.88,-0.63,-5,-7.75,0.597095077,1,1,0
-2,-1.88,0.12,-0.75,-2.38,-0.5,0.37,-0.88,-0.63,-2.75,0.63,0.25,4.63,-2.75,-1.37,-0.75,-4.88,-2,-2.5,-0.88,0.75,0.25,1.37,0.37,0,1,0.63,1.75,5.25,1.63,2.63,3.25,-10.13,-14.63,-36.38,-10.25,0.674351165,0,1,0
-2,-1.88,0.12,-0.75,-2.5,-0.63,0.5,-0.88,-0.88,-2.75,0.75,0.37,4,-2.75,-1,-3.75,-5.38,-2,-2.25,-1.12,1.25,0.25,0.88,0.25,0.12,0.75,0.37,2.25,5,1.12,2.75,-14.5,-0.12,-16,-4.38,31.12,0.747680856,0,1,0
-2,-1.88,0.12,-0.88,-2.5,-0.63,0.5,-1,-0.75,-2.88,0.88,0.12,4.38,-2.75,-0.75,0.88,-5.25,-1.63,-2.38,-0.75,1,-0.5,1.12,0.63,0,1.37,1.25,1.88,4.25,1.63,2.75,-4.75,-15,-8.25,6,-6.25,0.811738655,1,1,0
-2,-1.88,0.25,-0.75,-2.5,-0.37,0.37,-0.88,-0.75,-2.75,0.75,0.25,2.13,-2.88,-1.12,0.37,-5.13,-2.13,-2,-0.88,0.37,-0.25,1.25,0.5,0.88,1,0.63,1.12,4.75,1.5,2.75,-22.87,-4.75,21.25,-11,-9.63,0.864210568,0,0,0
-1.88,-1.88,0,-0.63,-2.5,-0.37,0.63,-0.88,-0.88,-2.63,0.63,0,6.88,-3,-1.25,0.75,-5.13,-1.5,-2.25,-1.37,0.63,-0.12,1,1,0.37,0.37,0,1.88,4.88,1.37,2.88,-2.75,3.25,-10,0.5,1,0.904746355,0,1,0
-2,-1.88,0.25,-0.75,-2.5,-0.37,0.5,-0.88,-0.63,-2.75,0.5,0.12,3.63,-2.75,-1.12,0.25,-4.88,-1.75,-2.63,-1.12,0.75,-0.5,1.5,0.63,-0.37,0.88,0.37,1.63,4.75,1.88,2.88,6.13,-5.5,-14.88,0.75,-15.63,0.933995434,1,0,0
-2.13,-1.88,0.12,-0.63,-2.5,-0.63,0.37,-0.88,-0.75,-2.75,0.5,0,3.5,-3,-1.63,-4,-5.13,-2.13,-2.38,-0.88,0.63,0.75,1.25,0.12,0.25,0.88,0.5,1.63,5.13,1.63,2.63,0.12,-9.13,-10.88,-21.62,7.63,0.953024682,0,0,0
-2,-1.88,0.37,-0.5,-2.63,-0.63,0.5,-1,-0.63,-2.5,0.75,0.12,4.38,-2.88,-1.12,1.25,-5.25,-2,-2.5,-1.12,1.12,0.25,0.5,0.5,0.12,0.88,0.5,2.25,4.88,1.25,2.88,0.12,-0.75,-10.13,8.25,6,0.96305782,0,0,0
-2,-1.88,0.25,-0.75,-2.5,-0.5,0.37,-0.88,-0.63,-2.88,0.63,0.25,4.75,-2.38,-1.12,2.88,-5.13,-1.88,-2.5,-0.63,1.12,-0.63,1,0.5,0.37,1.25,1.12,1.63,4.38,1.5,2.75,-2.13,-4.5,7.13,7.75,0.37,0.965407447,1,0,0
-1.88,-1.75,0,-0.75,-2.5,-0.75,0.5,-0.88,-0.75,-2.75,0.75,0,3.75,-2.75,-1.25,0.37,-5.13,-1.88,-1.88,-0.75,0.25,-0.37,1,0.37,0.37,0.5,0.25,1.5,4.88,1.37,2.88,-14.63,21.75,9.38,-10.25,-0.25,0.961485397,0,0,0
-2,-1.88,0.12,-0.63,-2.5,-0.37,0.75,-1.12,-0.75,-2.75,0.63,0.12,6.5,-2.88,-1,0.5,-5.5,-1.63,-2.25,-1.5,0.88,-0.12,0.63,1,-0.12,0.37,0.25,1.75,4.75,1.63,2.88,11.63,4.88,-16.25,-4.75,3,0.952837685,0,0,0
-2,-1.88,0.12,-0.88,-2.38,-0.5,0.37,-0.88,-0.75,-2.75,0.63,0.37,6.13,-2.88,-1.12,-0.75,-5,-1.75,-2.63,-1,0.75,-0.25,1.12,0.5,0,1,0.63,1.63,5.25,1.75,2.75,8.75,-10.75,-15.75,-27.12,-8.75,0.941210724,1,0,0
-2.13,-1.88,0.12,-0.63,-2.5,-0.5,0.5,-0.88,-0.75,-2.5,0.75,0.37,4.5,-2.88,-0.88,-3.13,-5.25,-2,-2.38,-1.12,0.75,0.25,1,0.12,0.12,0.88,0.63,2,5,1.37,2.75,-15.88,-10.75,-34.63,-9.5,26.37,0.928667585,0,0,0
-2,-1.88,0.12,-0.63,-2.63,-0.5,0.63,-1,-0.37,-2.63,0.88,0.12,4.88,-2.75,-0.88,5.63,-5.25,-1.75,-2.38,-0.75,1.12,-0.37,0.75,0.5,0.12,1.5,1,1.88,4.5,1.37,2.75,-9.75,-16.62,-4.13,26.87,-2.75,0.917736771,0,0,0
-2,-1.88,0.12,-1,-2.63,-0.5,0.5,-0.88,-0.63,-2.88,0.5,0.25,2.13,-2.75,-1.37,6.13,-5.13,-1.88,-2.13,-0.63,0.5,-0.5,1.12,0.63,0.63,1.25,0.88,1.37,4.75,1.5,2.75,-25.87,-9.25,38,-0.88,-10,0.911486538,1,0,0
-2,-1.88,0,-0.63,-2.63,-0.63,0.63,-0.88,-0.75,-2.75,0.63,0.12,4,-3.13,-1.37,0.63,-5.38,-1.75,-2,-1.25,1,0,1.12,1,0.25,0.5,0.12,1.88,5.13,1.5,3,-4.88,5.13,-5.5,-9.88,0.12,0.913286651,0,0,0
-2,-1.88,0.12,-0.75,-2.63,-0.37,0.5,-1,-0.63,-2.88,0.5,0.12,5.25,-3,-1.37,0.5,-5,-1.63,-2.63,-1.25,1,-0.12,1.25,1,-0.37,0.88,0.63,1.75,4.75,1.88,2.88,14,3.75,-15.25,5.38,-10.5,0.926021718,0,0,0
-2.13,-1.88,0.12,-0.75,-2.38,-0.63,0.37,-0.88,-0.75,-2.75,0.63,0.37,3.5,-2.88,-1.5,-10.13,-5.13,-1.88,-2.25,-0.88,0.63,0.37,1.63,0.25,0.37,0.88,0.63,1.63,5.25,1.75,2.5,-5.25,-0.5,-9.13,-17,-4.5,0.950890449,1,0,0
-2,-2,0.12,-0.63,-2.63,-0.63,0.5,-0.88,-0.5,-2.75,0.88,0,4.63,-2.88,-1.37,-8.75,-5.25,-1.88,-2.38,-1.12,1.37,0.25,0.63,0.63,0.25,0.75,0.37,2.13,5,1,2.88,-10.13,0.12,-21.37,7.5,4.5,0.986298845,0,1,0
-2.13,-1.88,0.12,-0.88,-2.5,-0.5,0.5,-0.75,-0.75,-2.88,0.63,0.25,4.38,-2.75,-1.12,1.37,-5,-1.88,-2.5,-0.5,1,-0.5,1.12,0.37,0,1.25,1.12,1.75,4.13,1.5,2.88,-1.25,-9.88,13,11.13,-10.13,1.027375577,1,1,0
-2,-1.88,0,-0.75,-2.5,-0.5,0.75,-0.88,-0.88,-2.88,0.75,0.12,3.88,-2.88,-1.37,0.37,-5.13,-2,-1.88,-0.75,0.5,-0.37,0.88,0.5,0.75,0.63,0.37,1.25,4.88,1.5,2.75,-11,7,6.63,-0.5,-9.5,1.067032393,0,0,0
-2,-1.88,0.12,-0.75,-2.63,-0.37,0.88,-0.88,-0.88,-2.63,0.75,0.12,5,-2.88,-1.12,0.75,-5.25,-1.5,-2.13,-1.63,0.88,-0.12,1,1.5,0.25,0.63,0.12,1.63,4.88,1.5,3,1.88,7,-0.37,-10,-2.38,1.098957136,1,0,0
-2.13,-1.88,0.12,-0.75,-2.5,-0.5,0.37,-1,-0.75,-2.88,0.5,0.25,4.5,-2.88,-1.12,-0.25,-4.88,-1.75,-2.63,-1,0.88,-0.25,1.63,0.63,-0.12,1,0.63,1.75,4.88,1.88,2.75,6.13,-10.75,0.63,-7.38,-14.88,1.120296948,0,1,0
-2,-1.88,0.12,-0.5,-2.38,-0.63,0.5,-0.88,-0.75,-2.5,0.75,0.12,4,-2.88,-1.37,-3.88,-5.13,-2.13,-2.38,-1,0.75,0.5,1.25,0,0.25,0.88,0.5,1.88,5.25,1.25,2.63,-0.37,-10.75,-23.62,-15.88,12.5,1.131787176,1,0,0
-2,-1.88,0.12,-0.63,-2.63,-0.75,0.5,-1,-0.5,-2.75,0.63,0.12,4.5,-2.88,-1.12,6.75,-5.13,-1.75,-2.25,-1.12,1.37,-0.12,0.5,0.63,0.12,1.63,0.63,2,4.63,1.25,2.63,-10.63,-7.63,-16,25.75,9.5,1.136182346,0,0,0
-2.13,-1.88,0.12,-0.88,-2.5,-0.5,0.37,-0.88,-0.63,-2.75,0.75,0.25,3.63,-2.75,-1.12,5.13,-5.13,-1.75,-2.13,-0.75,0.75,-0.75,1.12,0.63,0.88,1.12,0.88,1.37,4.63,1.5,2.88,-27.37,-2.75,36.63,3.75,-0.12,1.136755363,1,0,0
-2,-1.88,0,-0.75,-2.5,-0.63,0.37,-0.75,-0.88,-2.75,0.75,0,4,-2.75,-1.25,0.5,-5.13,-1.75,-2.13,-1.12,0.5,-0.12,1.25,0.75,0.25,0.5,0.25,1.88,4.75,1.5,3,-9.25,26.5,4.38,-14.63,0.37,1.136456026,0,0,0
-2,-2,0.12,-0.63,-2.63,-0.5,0.63,-1,-0.63,-2.75,0.63,0.12,10.5,-3.25,-0.75,0.5,-5.38,-1.5,-2.63,-1,0.88,-0.12,1.25,0.75,-0.25,0.88,0.5,1.88,4.88,1.88,2.88,31.87,4.5,-15,-5.13,-16.75,1.137546117,1,0,0
-2,-1.75,0.12,-0.75,-2.38,-0.5,0.5,-0.88,-0.75,-2.88,0.5,0.37,4,-2.88,-1.25,-0.5,-5,-2.13,-2.5,-1,0.88,0.5,1.5,0.37,0.25,0.88,0.63,1.63,5.38,1.63,2.63,-5.63,-9.88,-14.13,-26.62,-3.63,1.141455246,0,0,0
-2,-1.88,0.12,-0.75,-2.75,-0.63,0.5,-0.88,-0.75,-2.75,0.88,0.37,4.38,-2.63,-0.63,-2.5,-5.5,-1.88,-2.25,-1.12,1.37,0.12,0.75,0.37,0.25,0.88,0.5,2.13,5.13,1.12,2.75,-10,0.25,-31.25,-3.88,21,1.148732624,1,0,0
-2.13,-1.88,0.12,-0.75,-2.63,-0.63,0.5,-1.12,-0.5,-2.75,0.88,0.12,4.5,-2.63,-1.25,5.88,-5.38,-1.88,-2.5,-0.63,1.12,-0.5,1,0.63,0,1.25,1.12,2,4.25,1.63,2.75,-4.63,-14.75,-3.25,7,-5.75,1.159076175,0,0,0
-2,-1.75,0,-1,-2.5,-0.63,0.5,-0.75,-0.75,-2.88,0.75,0.12,3,-2.75,-1.5,4.5,-5.38,-1.88,-1.88,-1,0.5,-0.12,1.12,0.25,0.63,1.12,0.63,1.12,4.75,1.5,2.88,-15.13,-8.63,7.25,-0.37,-10.25,1.171451394,1,0,0
-2,-2,0,-0.63,-2.5,-0.63,0.63,-0.88,-0.75,-2.63,0.63,0,5.25,-2.75,-1.5,0.25,-5.25,-1.63,-2.25,-1.25,0.88,0,1.12,1.12,0.25,0.25,0,1.75,4.88,1.5,3,5.88,6,-10.75,-10,4.63,1.184257174,0,0,0
-2,-1.88,0.12,-0.75,-2.5,-0.5,0.5,-0.88,-0.63,-2.88,0.5,0.25,5.5,-2.75,-1.12,0.5,-4.88,-1.63,-2.5,-1.12,0.88,0,1.63,0.75,-0.25,1,0.63,1.75,4.88,1.75,2.75,5.5,-4.88,0.63,-4.38,-9.63,1.195390079,1,1,0
-2,-1.88,0.12,-0.63,-2.38,-0.63,0.37,-0.88,-0.75,-2.75,0.63,0.25,3.5,-2.75,-1.12,-8.88,-5.25,-2.13,-2.25,-1.12,0.75,0.5,0.88,0,0.25,0.88,0.5,1.63,5.13,1.5,2.63,-9.88,-10,-10.25,-10.5,3.5,1.20204666,0,0,0
-2,-1.88,0.25,-0.75,-2.63,-0.63,0.5,-1,-0.63,-2.75,0.75,0.12,4.88,-2.88,-0.88,1.25,-5.25,-1.88,-2.38,-1.25,1.12,0,0.5,0.75,0.12,1.12,0.5,2.38,4.75,1.25,2.75,-9,4.63,-14.88,12.88,6.13,1.20046,1,0,0
-2,-1.63,0.25,-0.75,-2.63,-0.5,0.37,-0.75,-0.5,-2.88,0.63,0.25,4.25,-2.88,-1.12,1.88,-5.25,-1.88,-2.63,-0.63,1.12,-0.5,1.12,0.63,0.5,1.25,0.88,1.5,4.38,1.5,2.75,-6,-9,13.88,11.63,-11.13,1.186543955,0,0,0
-2,-1.88,0,-0.63,-2.5,-0.63,0.63,-0.75,-0.88,-2.88,0.75,0.12,4,-2.75,-1.37,-0.25,-5,-1.88,-2,-1,0.5,-0.12,1.12,0.5,0.63,0.63,0.25,1.37,5,1.5,3,-5.38,12,6.75,-0.75,-9.38,1.158274434,1,0,1
-1.88,-2,0,-0.63,-2.5,-0.37,0.5,-0.88,-0.75,-2.75,0.63,0.12,5.88,-3.13,-1.25,0.63,-5.25,-1.75,-2.25,-1.37,0.88,0,1,0.63,0,0.63,0.12,1.75,4.88,1.5,3,16.62,6,-15,-9.38,-9.25,1.117759785,0,0,0
-2,-1.88,0.12,-0.75,-2.38,-0.5,0.37,-1,-0.63,-2.88,0.5,0.25,4.25,-2.75,-1.25,0.5,-4.88,-2.13,-2.63,-1,0.75,-0.37,1.63,0.5,0.12,0.88,0.63,1.75,5.25,1.75,2.75,5.25,-10.13,-15.13,-12.88,-16,1.069991126,1,0,1
-2,-1.88,0.12,-0.63,-2.5,-0.63,0.37,-0.88,-0.75,-2.63,0.75,0.37,3.88,-2.88,-1.37,-3.13,-5.25,-2.25,-2.38,-1,0.75,0.37,1,0.25,0.12,0.88,0.5,2.25,5.13,1.37,2.75,-11,-4.38,-38,-15.25,26.62,1.019994959,0,0,1
-2,-1.88,0.12,-0.5,-2.5,-0.63,0.5,-1,-0.63,-2.63,0.88,0,4.13,-3,-1.25,6.88,-5.38,-1.75,-2.5,-1,1,-0.5,0.5,0.75,0.12,1.5,1.12,2,4.5,1.5,2.88,0.25,-16,-3.75,32.13,-0.75,0.971350658,0,0,0
